Tiempo_en_minutos,N_FORMATOS_FINAL,CONTEO_NETO,TraCosto,nivel_digitalizacion
1.703804746580329,-1.0,-0.5,0.0,0.0
1.0727659515505774,0.0,0.5,0.0,0.0
-0.06310387950297515,-1.0,0.0,0.0,13.0
-0.06310387950297515,-1.0,0.0,0.0,13.0
-0.1888734171234881,-1.0,-0.5,0.0,8.0
-0.1888734171234881,-1.0,-0.5,0.0,8.0
0.8126603577255426,-1.0,-1.0,-1.0,0.0
0.0,0.0,-0.5,0.0,0.0
-0.1871205315817388,0.0,1.0,0.0,8.0
-0.18624408881086413,-1.0,0.0,0.0,9.0
0.0,-1.0,0.0,0.0,0.0
0.0,1.0,0.0,0.0,1.0
0.06310387950297515,-1.0,0.0,0.0,0.0
-0.1262077590059503,-1.0,-0.5,0.0,0.0
-0.1884351957380508,-1.0,-0.5,0.0,11.0
-0.1262077590059503,-1.0,0.5,0.0,8.0
-0.18865430643076944,-1.0,0.5,0.0,8.0
-0.18733964227445746,-1.0,0.0,0.0,8.0
-0.18865430643076944,-1.0,-0.5,0.0,8.0
-0.1884351957380508,-1.0,-0.5,0.0,11.0
-0.1884351957380508,-1.0,-0.5,0.0,11.0
-0.1884351957380508,-1.0,-0.5,0.0,11.0
5.4900375167588376,-1.0,0.5,-1.0,12.0
-0.18624408881086413,-1.0,-0.5,0.0,8.0
-0.1875587529671761,3.0,2.5,0.0,10.0
5.4900375167588376,-1.0,0.5,-1.0,0.0
